@relation tobs-averages

@attribute 34.6189 numeric
@attribute -89.1911 numeric
@attribute -44 numeric

@data
30.8697,-84.2175,11
43.0378,-83.7694,-150
43.7917,-72.2578,-189
34.2169,-80.2392,28
39.2472,-119.9419,-6
29.8858,-81.2883,172
38.21,-111.48,-54
35.7742,-83.0981,6
45.7511,-112.7547,17
45.11,-119.5,81
46.2014,-119.7581,56
38.2917,-111.2622,-78
36.9028,-82.0383,-6
34.1867,-118.3481,83
36.13,-105.53,29
35.2436,-87.3508,-33
48.8,-113.86,-80
42.7536,-92.8022,-233
33.0367,-80.2325,11
38.7,-106.37,-12
28.8889,-99.0897,56
43.34,-110.43,-33
33.3328,-83.6975,-33
37.1278,-80.4033,-33
45.05,-109.91,-13
64.7581,-147.3253,-344
46.9244,-114.0911,-6
37.57,-112.84,2
32.3778,-103.7986,56
30.1925,-103.2717,-22
48.43,-113.94,-53
40.5092,-106.0056,-39
40.86,-115.12,54
26.9164,-81.9983,178
33.4783,-109.7517,-17
46.1358,-123.8783,72
43.5697,-76.1164,-100
40.5511,-75.9914,-94
31.8142,-93.0856,-11
37.2167,-86.8936,-28
37.5794,-81.3264,-33
37.7667,-85.7,44
29.2739,-97.1556,50
48.4036,-115.5392,11
39.1742,-86.5214,-72
42.9694,-71.9528,-133
42.0494,-90.7489,-217
39.44,-105.91,-2
41.95,-73.3667,-94
44.8697,-97.1156,-228
48.2,-120.92,47
35.4583,-91.0561,17
47.2422,-121.1869,28
42.22,-122.37,13
38.1228,-83.5328,-44
47.8947,-92.5336,-211
37.9928,-101.7417,-78
38.8678,-115.0167,50
38.3772,-97.6097,-94
41.3331,-83.1189,-122
41.3111,-122.8045,67
32.2553,-109.8369,-61
36.4947,-91.535,-56
34.8172,-102.4003,6
44.81,-107.41,-157
29.4717,-95.0833,67
27.0436,-81.07,133
30.3703,-103.7808,44
35.9494,-79.2386,-50
48.5883,-109.2256,-144
48.6525,-121.6931,28
34.8878,-83.3967,-28
39.1611,-89.4919,-50
36.9167,-96.1,-11
40.39,-106.6,-19
28.4894,-99.8733,0
39.68,-111.32,-4
39.8356,-95.5319,-111
41.0569,-100.7494,-139
34.7753,-86.9508,-6
39.8189,-100.5339,-117
45.6778,-121.8736,39
46.2325,-116.243,33
41.7836,-122.0447,117
44.9153,-69.0539,-167
55.6917,-132.5247,0
45.4353,-67.7214,-228
40.23,-106.6,-72
42.1611,-83.7819,-161
37.0864,-80.1422,-44
34.1469,-116.2747,83
33.3433,-103.6783,-22
37.85,-105.44,-17
27.5311,-97.8497,56
43.0031,-96.485,-222
38.48,-109.27,46
37.7511,-103.4775,17
42.9108,-89.2133,-239
43.4033,-103.2683,-100
60.5181,-148.093,-94
43.6725,-92.0747,-261
45.19,-119.25,68
43.4569,-70.7803,-150
33.74,-108.95,46
40.4178,-110.0511,-11
38.5253,-106.9672,-156
44.58,-107.2,-73
44.5358,-83.7022,-161
29.3272,-103.2061,83
46.4925,-69.2864,-256
35.7369,-79.0047,6
45.7908,-97.75,-161
58.2989,-134.4111,-22
44.0875,-91.6703,-222
39.6553,-105.7089,28
46.2314,-112.1136,-50
45.0403,-105.4855,-144
38.5636,-99.235,-56
30.9844,-103.7403,6
33.2425,-79.9869,17
46.7447,-104.3089,-178
43.3894,-92.0939,-217
45.7317,-107.6092,-128
41.795,-72.2286,-100
35.6214,-88.8456,-22
32.9897,-116.5872,44
55.4908,-132.6222,0
37.0156,-82.3214,-22
33.98,-109.5,-5
43.8,-121.95,-3
31.2739,-81.9197,11
35.4661,-114.9217,100
47.2142,-113.5203,17
33.2372,-116.7614,22
40.9619,-72.7158,-67
36.1617,-81.8742,17
43.6425,-123.5828,44
35.0097,-85.3444,-17
35.0967,-82.9508,0
37.5594,-108.6636,78
38.5547,-107.6872,-22
44.5,-107.43,-39
29.0181,-81.3106,94
43.75,-110.06,-26
37.2592,-85.5022,-17
44.465,-109.4956,67
44.5208,-101.6192,-128
32.2003,-83.2058,33
61.19,-145.65,-301
39.1661,-85.9228,-56
38.9583,-95.2514,-67
39.0597,-87.6625,-83
42.7022,-87.7861,-178
63.93,-145.33,-183
43.2683,-79.0103,-111
40.0575,-106.3681,11
35.7197,-86.9653,-56
34.9078,-81.9139,133
46.9878,-104.1567,-183
31.5519,-90.1058,-6
31.4269,-94.8942,-33
45.0456,-92.8522,-189
44.3589,-88.7189,-206
38.1211,-81.1178,-28
35.7425,-78.8369,-28
33.9825,-112.3617,156
